series_id,year,period,value,footnote_codes,date,series_title
LNU04034035,2011,M06,4.5,nan,2011-06-01,"(Unadj) Unemployment Rate - Management, Business, and Financial Operations Occupations, Men"
LNU04034200,2011,M06,6.6,nan,2011-06-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Finance and Insurance, Men"
LNU04015864,2011,M06,11.6,nan,2011-06-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Black or African American Men"
LNU04034060,2011,M06,10.5,nan,2011-06-01,"(Unadj) Unemployment Rate - Production, Transportation and Material Moving Occupations, Men"
LNU04035192,2011,M06,8.4,nan,2011-06-01,"(Unadj) Unemployment Rate -  50-54 yrs., Hispanic or Latino"
LNU04032238,2011,M06,6.8,nan,2011-06-01,"(Unadj) Unemployment Rate - Financial Activities Industry, Private Wage and Salary Workers"
LNU04032296,2011,M06,6.9,nan,2011-06-01,"(Unadj) Unemployment Rate, High School Graduates, No College, 25 yrs. & over, Asian"
LNU04024945,2011,M06,8.6,nan,2011-06-01,"(Unadj) Unemployment Rate - 25-29 yrs., White"
LNS14024232,2011,M06,6.1,nan,2011-06-01,(seas) Unemployment Rate - Civilian labor force 55 yrs. & over Women
LNU04000144,2011,M06,11.6,nan,2011-06-01,"(Unadj) Unemployment Rate - 45-54 yrs., Black or African American"
LNU04034261,2011,M06,9.6,nan,2011-06-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Accommodation, Women"
LNU04035203,2011,M06,7.4,nan,2011-06-01,"(Unadj) Unemployment Rate - 75 yrs. & over, Hispanic or Latino Men"
LNS14100012,2011,M06,40.3,nan,2011-06-01,(Seas) Unemployment Rate  Full-Time Workers 16-19 yrs.
LNU04032264,2011,M06,16.7,nan,2011-06-01,"(Unadj) Unemployment Rate - 70-74 yrs., Asian"
LNU04034056,2011,M06,12.6,nan,2011-06-01,"(Unadj) Unemployment Rate - Natural Resources, Construction, and Maintenance Occupations, Men"
LNU04032233,2011,M06,9.7,nan,2011-06-01,"(Unadj) Unemployment Rate - Durable Goods Industry, Private Wage and Salary Workers"
LNU04032278,2011,M06,21.0,nan,2011-06-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-19 yrs., Asian"
LNU04073412,2011,M06,5.0,nan,2011-06-01,"(Unadj) Unemployment Rate - Foreign born, Bachelor's degree and higher, 25 years and over"
LNU04022979,2011,M06,22.7,nan,2011-06-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Men"
LNU04000456,2011,M06,40.0,nan,2011-06-01,"(Unadj) Unemployment Rate - 18-19 yrs., Black or African American Women"
LNU04032282,2011,M06,18.5,nan,2011-06-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Less than a High School Diploma, 16-24 yrs., Asian"
LNU04034234,2011,M06,5.3,nan,2011-06-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Education and Health Services, Men"
LNU04049586,2011,M06,8.5,nan,2011-06-01,"(Unadj) Unemployment Rate - Veterans, Other Service Periods, 18 years and over"
LNU04000147,2011,M06,11.5,nan,2011-06-01,"(Unadj) Unemployment Rate - 60-64 yrs., Black or African American"
LNU04000403,2011,M06,6.5,nan,2011-06-01,"(Unadj) Unemployment Rate - 50-54 yrs., White Women"
LNU04000033,2011,M06,10.4,nan,2011-06-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Hispanic or Latino"
LNU04034083,2011,M06,11.1,nan,2011-06-01,"(Unadj) Unemployment Rate - Sales and Related Occupations, Women"
LNU04000257,2011,M06,6.3,nan,2011-06-01,"(Unadj) Unemployment Rate - 65 yrs. & over, White Men"
LNU04023010,2011,M06,5.9,nan,2011-06-01,"(Unadj) Unemployment Rate - Enrolled in College Part Time 16-24 yrs., White"
LNU04034003,2011,M06,12.6,nan,2011-06-01,"(Unadj) Unemployment Rate - Never Married, Asian Men"
LNU04015868,2011,M06,10.9,nan,2011-06-01,"(Unadj) Unemployment Rate - 65-69 yrs., Black or African American Men"
LNU04032222,2011,M06,12.5,nan,2011-06-01,"(Unadj) Unemployment Rate - Natural Resources, Construction, and Maintenance Occupations"
LNU04000058,2011,M06,9.1,nan,2011-06-01,"(Unadj) Unemployment Rate - 25 yrs. & over, Hispanic or Latino Men"
LNU04073398,2011,M06,16.5,nan,2011-06-01,"(Unadj) Unemployment Rate - Foreign born, 16 to 24 years"
LNU04022969,2011,M06,37.1,nan,2011-06-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-19 yrs., Hispanic or Latino"
LNU04000261,2011,M06,7.3,nan,2011-06-01,"(Unadj) Unemployment Rate - 65-69 yrs., White Men"
LNU04023055,2011,M06,16.6,nan,2011-06-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs., White Men"
LNU04066840,2011,M06,3.4,nan,2011-06-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era I, 45 to 54 years, Men"
LNU04066960,2011,M06,0.0,nan,2011-06-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era II, 55 to 64 years, Women"
LNU04000011,2011,M06,12.5,nan,2011-06-01,(Unadj) Unemployment Rate - Hispanic or Latino Women
LNU04000339,2011,M06,6.7,nan,2011-06-01,"(Unadj) Unemployment Rate - 45 yrs. & over, Women"
LNU04073419,2011,M06,6.9,nan,2011-06-01,"(Unadj) Unemployment Rate - Native born, 45 to 54 years"
LNU04100000,2011,M06,9.9,nan,2011-06-01,(Unadj) Unemployment Rate - Full-Time Labor Force
LNU04000065,1960,M04,4.0,nan,1960-04-01,"(Unadj) Unemployment Rate - 25-54 yrs., White Women"
LNS14000017,1960,M04,12.5,nan,1960-04-01,"(Seas) Unemployment Rate - 16-19 yrs., White Women"
LNU04000392,1960,M04,3.8,nan,1960-04-01,"(Unadj) Unemployment Rate - 35-44 yrs., White Women"
LNU04000222,1960,M04,11.5,nan,1960-04-01,"(Unadj) Unemployment Rate - 18-19 yrs., White Men"
LNU04000405,1960,M04,2.8,nan,1960-04-01,"(Unadj) Unemployment Rate - 55-64 yrs., White Women"
LNU04000039,1960,M04,7.7,nan,1960-04-01,"(Unadj) Unemployment Rate - 20-24 yrs., White"
LNU04000093,1960,M04,3.9,nan,1960-04-01,(Unadj) Unemployment Rate - 45-54 yrs.
LNS14000038,1960,M04,8.1,nan,1960-04-01,"(Seas) Unemployment Rate - 20-24 yrs., Women"
LNU04000354,1960,M04,4.1,nan,1960-04-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Women"
LNU04000004,1960,M04,4.6,nan,1960-04-01,(Unadj) Unemployment Rate - White Men
LNS14000029,1960,M04,4.2,nan,1960-04-01,"(Seas) Unemployment Rate - 20 yrs. & over, White Women"
LNS14000061,1960,M04,3.9,nan,1960-04-01,"(Seas) Unemployment Rate - 25-54 yrs., Men"
LNU04000015,1960,M04,12.3,nan,1960-04-01,"(Unadj) Unemployment Rate - 16-19 yrs., White"
LNS14024887,1960,M04,10.9,nan,1960-04-01,(Seas) Unemployment Rate - 16-24 yrs.
LNS14000004,1960,M04,4.4,nan,1960-04-01,(Seas) Unemployment Rate - White Men
LNU04000041,1960,M04,6.1,nan,1960-04-01,"(Unadj) Unemployment Rate - 20-24 yrs., White Women"
LNU04000207Q,1988,Q02,22.3,nan,1988-04-15,"(Unadj) Unemployment Rate - 18-19 yrs., Hispanic or Latino Men"
LNU04024938Q,1988,Q02,3.0,nan,1988-04-15,(Unadj) Unemployment Rate - 65-69 yrs.
LNU04022987Q,1988,Q02,20.5,nan,1988-04-15,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Hispanic or Latino Women"
LNU04032244Q,1988,Q02,8.7,nan,1988-04-15,"(Unadj) Unemployment Rate - Agriculture and Related Industries, Wage and Salary Workers"
LNU04034283Q,1988,Q02,10.5,nan,1988-04-15,"(Unadj) Unemployment Rate - Agricultural and Related Wage and Salary Workers, Women"
LNU04200000Q,1988,Q02,5.9,nan,1988-04-15,(Unadj) Unemployment Rate - Part-Time Labor Force
LNU04015895Q,1988,Q02,8.2,nan,1988-04-15,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women"
LNU04000008Q,1988,Q02,12.3,nan,1988-04-15,(Unadj) Unemployment Rate - Black or African American Women
LNU04000106Q,1988,Q02,7.8,nan,1988-04-15,"(Unadj) Unemployment Rate -  55-59 yrs., Hispanic or Latino"
LNS14000006Q,1988,Q02,12.0,nan,1988-04-15,(Seas) Unemployment Rate - Black or African American
LNU04024947Q,1988,Q02,5.4,nan,1988-04-15,"(Unadj) Unemployment Rate - 35-39 yrs., White"
LNS14200012Q,1988,Q02,13.0,nan,1988-04-15,(Seas) Unemployment Rate  Part-Time Workers 16-19 yrs.
LNU04023024Q,1988,Q02,14.2,nan,1988-04-15,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs., Hispanic or Latino"
LNU04024940Q,1988,Q02,2.5,nan,1988-04-15,"(Unadj) Unemployment Rate - 70-74 yrs., Women"
LNU04023009Q,1988,Q02,10.1,nan,1988-04-15,"(Unadj) Unemployment Rate - Enrolled in College Part Time 16-24 yrs., Hispanic or Latino"
LNU04018241Q,1988,Q02,7.4,nan,1988-04-15,"(unadj) Unemployment Rate - Puerto Rican, 16 yrs & over"
LNU04000071Q,1988,Q02,6.5,nan,1988-04-15,"(Unadj) Unemployment Rate -  25-54 yrs., Hispanic or Latino Women"
LNS14100002Q,1988,Q02,5.5,nan,1988-04-15,(Seas) Unemployment Rate  Full-Time Workers Women
LNU04000058Q,1988,Q02,6.5,nan,1988-04-15,"(Unadj) Unemployment Rate - 25 yrs. & over, Hispanic or Latino Men"
LNU04022989Q,1988,Q02,27.5,nan,1988-04-15,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Black or African American Women"
LNU04023066Q,1988,Q02,9.3,nan,1988-04-15,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs., White Women"
LNU04000315Q,1988,Q02,3.6,nan,1988-04-15,(Unadj) Unemployment Rate - Married Women
LNU04026170Q,1988,Q02,26.6,nan,1988-04-15,"(unadj) Unemployment Rate - Mexican, 16 to 19 years"
LNU04000037Q,1988,Q02,8.8,nan,1988-04-15,"(Unadj) Unemployment Rate - 20-24 yrs., Men"
LNU04000097Q,1988,Q02,2.6,nan,1988-04-15,(Unadj) Unemployment Rate - 65 yrs. & over
LNS14000024Q,1988,Q02,4.8,nan,1988-04-15,(Seas) Unemployment Rate - 20 yrs. & over
LNU04023034Q,1988,Q02,4.4,nan,1988-04-15,"(Unadj) Unemployment Rate - Not Enrolled in School, Bachelor's degree and higher, 16-24 yrs., White"
LNU04000015Q,1988,Q02,13.6,nan,1988-04-15,"(Unadj) Unemployment Rate - 16-19 yrs., White"
LNU04023035Q,1988,Q02,17.1,nan,1988-04-15,"(Unadj) Unemployment Rate - Not Enrolled in School, Less than a High School Diploma 16-24 yrs., White"
LNU04000014Q,1988,Q02,15.9,nan,1988-04-15,"(Unadj) Unemployment Rate - 16-19 yrs., Women"
LNU04022970Q,1988,Q02,20.2,nan,1988-04-15,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Hispanic or Latino"
LNU04025342Q,1988,Q02,7.4,nan,1988-04-15,"(Unadj) Unemployment Rate - 65-69 yrs., Black or African American"
LNU04015873Q,1988,Q02,6.8,nan,1988-04-15,"(Unadj) Unemployment Rate - Married, Spouse Present, Black or African American Women"
LNU04025377Q,1988,Q02,2.9,nan,1988-04-15,"(Unadj) Unemployment Rate - Never Married 25 yrs. & over, White Women"
LNU04000001,1995,M13,5.6,nan,1995-12-31,(Unadj) Unemployment Rate - Men
LNU04000314,1995,M13,9.1,nan,1995-12-31,(Unadj) Unemployment Rate - Never Married Women
LNU04000410,1995,M13,3.5,nan,1995-12-31,"(Unadj) Unemployment Rate - 60-64 yrs., White Women"
LNU04024705,1995,M13,5.9,nan,1995-12-31,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated 20-64 yrs., Women"
LNU04000017,1995,M13,13.4,nan,1995-12-31,"(Unadj) Unemployment Rate - 16-19 yrs., White Women"
LNU04000244,1995,M13,3.2,nan,1995-12-31,"(Unadj) Unemployment Rate - 45-54 yrs., White Men"
LNU04000061,1995,M13,4.4,nan,1995-12-31,"(Unadj) Unemployment Rate - 25-54 yrs., Men"
LNU04000358,1995,M13,3.9,nan,1995-12-31,"(Unadj) Unemployment Rate - 65-69 yrs., Women"
LNU04015872,1995,M13,16.2,nan,1995-12-31,(Unadj) Unemployment Rate - Never Married Black or African American Women
LNU04000023,1995,M13,22.6,nan,1995-12-31,"(Unadj) Unemployment Rate - 16-19 yrs., Hispanic or Latino Women"
LNU04000188,1995,M13,3.5,nan,1995-12-31,"(Unadj) Unemployment Rate - 50-54 yrs., Men"
LNU04024949,1995,M13,3.1,nan,1995-12-31,"(Unadj) Unemployment Rate - 45-49 yrs., White"
LNU04015812,1995,M13,17.6,nan,1995-12-31,(Unadj) Unemployment Rate - Never Married Black or African American Men
LNU04000171,1995,M13,4.7,nan,1995-12-31,"(Unadj) Unemployment Rate - 30-34 yrs., Men"
LNU04000005,1995,M13,4.8,nan,1995-12-31,(Unadj) Unemployment Rate - White Women
LNU04015832,1995,M13,9.3,nan,1995-12-31,"(Unadj) Unemployment Rate - 25-34 yrs., Black or African American Men"
LNU04027673,1995,M13,7.5,nan,1995-12-31,"(Unadj) Unemployment Rate - Some College, No Degree, 25 yrs. & over, Black or African American"
LNU04000243,1995,M13,3.1,nan,1995-12-31,"(Unadj) Unemployment Rate - 45-49 yrs., White Men"
LNU04000250,1995,M13,3.4,nan,1995-12-31,"(Unadj) Unemployment Rate - 55-64 yrs., White Men"
LNU04023030,1995,M13,15.4,nan,1995-12-31,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-19 yrs., White"
LNU04023577,1995,M13,0.1,nan,1995-12-31,"(Unadj) Unemployment Rate - New Entrants 20 yrs. & over, Men"
LNU04000058,1995,M13,7.1,nan,1995-12-31,"(Unadj) Unemployment Rate - 25 yrs. & over, Hispanic or Latino Men"
LNU04000456,1995,M13,31.5,nan,1995-12-31,"(Unadj) Unemployment Rate - 18-19 yrs., Black or African American Women"
LNU04024234,1995,A01,3.5,nan,1995-12-31,"(unadj) Unemployment Rate - White Female, 55 yrs & over"
LNU04022974,1995,M13,5.3,nan,1995-12-31,"(Unadj) Unemployment Rate - Enrolled in School, 20-24 yrs., White"
LNU04024946,1995,M13,4.5,nan,1995-12-31,"(Unadj) Unemployment Rate - 30-34 yrs., White"
LNU04022973,1995,M13,10.4,nan,1995-12-31,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., White"
LNU04025374,1995,M13,6.0,nan,1995-12-31,"(Unadj) Unemployment Rate - Never Married 25 yrs. & over, White Men"
LNU04000092,1995,M13,3.5,nan,1995-12-31,(Unadj) Unemployment Rate - 45 yrs. & over
LNU04000363,1995,M13,9.5,nan,1995-12-31,"(Unadj) Unemployment Rate - 25-34 yrs., Hispanic or Latino Women"
LNU04000011,1995,M13,10.0,nan,1995-12-31,(Unadj) Unemployment Rate - Hispanic or Latino Women
LNU04000098,1995,M13,33.1,nan,1995-12-31,"(Unadj) Unemployment Rate - 16-17 yrs., Hispanic or Latino"
LNU04022985,1995,M13,10.8,nan,1995-12-31,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Women"
LNU04022990,1995,M13,18.8,nan,1995-12-31,(Unadj) Unemployment Rate - Enrolled in High School 16-24 yrs.
LNU04023059,1995,M13,12.1,nan,1995-12-31,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-24 yrs., Women"
LNU04015831,1995,M13,11.1,nan,1995-12-31,"(Unadj) Unemployment Rate - 25-29 yrs., Black or African American Men"
LNU04200000,1995,M13,6.0,nan,1995-12-31,(Unadj) Unemployment Rate - Part-Time Labor Force
LNU04022988,1995,M13,9.2,nan,1995-12-31,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., White Women"
LNU04015900,1995,M13,4.7,nan,1995-12-31,"(Unadj) Unemployment Rate - 45-49 yrs., Black or African American Women"
LNU04000181,1995,M13,3.4,nan,1995-12-31,"(Unadj) Unemployment Rate - 45-49 yrs., Men"
LNU04000217,1995,M13,8.7,nan,1995-12-31,(Unadj) Unemployment Rate - Never Married White Men
LNU04015904,1995,M13,3.6,nan,1995-12-31,"(Unadj) Unemployment Rate - 50-54 yrs., Black or African American Women"
LNU04000152,1995,M13,21.1,nan,1995-12-31,"(Unadj) Unemployment Rate - 16-17 yrs., Men"
LNU04000222,1995,M13,13.8,nan,1995-12-31,"(Unadj) Unemployment Rate - 18-19 yrs., White Men"
LNU04000018,1995,M13,35.7,nan,1995-12-31,"(Unadj) Unemployment Rate - 16-19 yrs., Black or African American"
LNU04000008,1995,M13,10.2,nan,1995-12-31,(Unadj) Unemployment Rate - Black or African American Women
LNU04000030,1995,M13,8.7,nan,1995-12-31,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American"
LNU04022365,1995,M13,9.0,nan,1995-12-31,"(unadj) Unemployment Rate - Mexican Male, 16 yrs & over"
LNU04000353,1995,M13,4.1,nan,1995-12-31,"(Unadj) Unemployment Rate - 62-64 yrs., Women"
LNU04000319,1984,M02,16.9,nan,1984-02-01,"(Unadj) Unemployment Rate - 18-19 yrs., Women"
LNS14000060,1984,M02,6.4,nan,1984-02-01,(Seas) Unemployment Rate - 25-54 yrs.
LNU04024897,1984,M02,4.6,nan,1984-02-01,"(unadj) Unemployment Rate - White, 55 yrs & over"
LNU04000089,1984,M02,8.8,nan,1984-02-01,(Unadj) Unemployment Rate - 25-34 yrs.
LNU04000045,1984,M02,12.1,nan,1984-02-01,"(Unadj) Unemployment Rate - 20-24 yrs., Hispanic or Latino"
LNS14000317,1984,M02,22.0,nan,1984-02-01,"(Seas) Unemployment Rate - 16-17 yrs., Women"
LNU04000119,1984,M02,5.0,nan,1984-02-01,"(Unadj) Unemployment Rate - 55-64 yrs., White"
LNU04000016,1984,M02,19.6,nan,1984-02-01,"(Unadj) Unemployment Rate - 16-19 yrs., White Men"
LNU04015904,1984,M02,6.0,nan,1984-02-01,"(Unadj) Unemployment Rate - 50-54 yrs., Black or African American Women"
LNU04000008,1984,M02,15.4,nan,1984-02-01,(Unadj) Unemployment Rate - Black or African American Women
LNU04000417,1984,M02,0.8,nan,1984-02-01,"(Unadj) Unemployment Rate - 70 yrs. & over, White Women"
LNU04023709,1984,M02,0.7,nan,1984-02-01,(Unadj) Unemployment Rate - Job Leavers White
LNU04015350,1984,M02,1.5,nan,1984-02-01,"(Unadj) Unemployment Rate - 75 yrs. & over, White Women"
LNS14000327,1984,M02,7.8,nan,1984-02-01,"(Seas) Unemployment Rate - 25-34 yrs., Women"
LNU04025037,1984,M02,13.3,nan,1984-02-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Black or African American Women"
LNS14000086,1984,M02,22.3,nan,1984-02-01,(Seas) Unemployment Rate - 16-17 yrs.
LNU04000002,1984,M02,7.9,nan,1984-02-01,(Unadj) Unemployment Rate - Women
LNU04025317,1984,M02,14.5,nan,1984-02-01,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American"
LNU04000024,1984,M02,7.6,nan,1984-02-01,(Unadj) Unemployment Rate - 20 yrs. & over
LNU04000032,1984,M02,14.2,nan,1984-02-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American Women"
LNU04000208,1984,M02,10.7,nan,1984-02-01,"(Unadj) Unemployment Rate - 25-34 yrs., Hispanic or Latino Men"
LNU04000150,1984,M02,5.7,nan,1984-02-01,(Unadj) Unemployment Rate - Married Men
LNU04000098,1984,M02,28.9,nan,1984-02-01,"(Unadj) Unemployment Rate - 16-17 yrs., Hispanic or Latino"
LNU04015813,1984,M02,8.5,nan,1984-02-01,"(Unadj) Unemployment Rate - Married, Spouse Present, Black or African American Men"
LNS14000007,1984,M02,16.5,nan,1984-02-01,(Seas) Unemployment Rate - Black or African American Men
LNU04000456,1984,M02,33.3,nan,1984-02-01,"(Unadj) Unemployment Rate - 18-19 yrs., Black or African American Women"
LNU04024953,1984,M02,0.4,nan,1984-02-01,"(Unadj) Unemployment Rate - 70-74 yrs., White Women"
LNS14000014,1984,M02,18.8,nan,1984-02-01,"(Seas) Unemployment Rate - 16-19 yrs., Women"
LNU04000398,1984,M02,5.1,nan,1984-02-01,"(Unadj) Unemployment Rate - 45-49 yrs., White Women"
LNU04000411,1984,M02,4.1,nan,1984-02-01,"(Unadj) Unemployment Rate - 62-64 yrs., White Women"
LNU04000465,1984,M02,6.6,nan,1984-02-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Black or African American Women"
LNU04200026,1984,M02,5.2,nan,1984-02-01,"(Unadj) Unemployment Rate - Part-Time Labor Force 20 yrs. & over, Women"
LNU04000241,1984,M02,5.7,nan,1984-02-01,"(Unadj) Unemployment Rate - 40-44 yrs., White Men"
LNU04000147,1984,M02,6.9,nan,1984-02-01,"(Unadj) Unemployment Rate - 60-64 yrs., Black or African American"
LNU04000404,1984,M02,4.3,nan,1984-02-01,"(Unadj) Unemployment Rate - 55-59 yrs., White Women"
LNU04000108,1984,M02,11.8,nan,1984-02-01,"(Unadj) Unemployment Rate -  60-64 yrs., Hispanic or Latino"
LNU04100025,1984,M02,8.2,nan,1984-02-01,"(Unadj) Unemployment Rate - Full-Time Labor Force 20 yrs. & over, Men"
LNU04000181,1984,M02,5.6,nan,1984-02-01,"(Unadj) Unemployment Rate - 45-49 yrs., Men"
LNS14000015,1996,M01,15.4,nan,1996-01-01,"(Seas) Unemployment Rate - 16-19 yrs., White"
LNU04000049,1996,M01,5.1,nan,1996-01-01,"(Unadj) Unemployment Rate - 25 yrs. & over, Men"
LNU04022972,1996,M01,15.1,nan,1996-01-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-19 yrs., White"
LNU04100002,1996,M01,6.2,nan,1996-01-01,(Unadj) Unemployment Rate - Full-Time Labor Force Women
LNU04000254,1996,M01,5.4,nan,1996-01-01,"(Unadj) Unemployment Rate - 60-61 yrs., White Men"
LNU04000338,1996,M01,4.4,nan,1996-01-01,"(Unadj) Unemployment Rate - 40-44 yrs., Women"
LNU04027680,1996,M01,5.4,nan,1996-01-01,"(Unadj) Unemployment Rate - High School Graduates, No College, 25 yrs. & over, Women"
LNU04000098,1996,M01,37.3,nan,1996-01-01,"(Unadj) Unemployment Rate - 16-17 yrs., Hispanic or Latino"
LNU04025317,1996,M01,9.8,nan,1996-01-01,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American"
LNS14000012,1996,M01,17.7,nan,1996-01-01,(Seas) Unemployment Rate - 16-19 yrs.
LNU04000173,1996,M01,4.9,nan,1996-01-01,"(Unadj) Unemployment Rate - 35-44 yrs., Men"
LNU04000021,1996,M01,30.6,nan,1996-01-01,"(Unadj) Unemployment Rate - 16-19 yrs., Hispanic or Latino"
LNS14100001,1996,M01,5.3,nan,1996-01-01,(Seas) Unemployment Rate  Full-Time Workers Men
LNU04015347,1996,M01,2.8,nan,1996-01-01,"(Unadj) Unemployment Rate - 75 yrs. & over, White Men"
LNU04027673,1996,M01,7.2,nan,1996-01-01,"(Unadj) Unemployment Rate - Some College, No Degree, 25 yrs. & over, Black or African American"
LNU04000333,1996,M01,4.8,nan,1996-01-01,"(Unadj) Unemployment Rate - 35-39 yrs., Women"
LNS14000013,1996,M01,18.6,nan,1996-01-01,"(Seas) Unemployment Rate - 16-19 yrs., Men"
